sample_idx,slot,k_active,nf_true,nf_pred,jnr_db,sisdr_db,mix_sisdr_db,sisdri_db,abs_tl_err_us,abs_ts_err_us,ok_tl,ok_ts,ok_nf,ok_total,burst_count,active_len_ratio,overlap_ratio,pred_energy_ratio,max_collapse_cos,is_sep_fail,reason_primary,reason_flags
5,0,3,3,3,-2.455869674682617,14.98173927846665,-9.093511519649228,24.075250798115878,0.007724761962890625,0.031171798706054688,1,1,1,1,1,0.19425,0.0,48.88376998901367,0.7797083258628845,0,single_cycle,low_jnr;single_cycle
5,1,3,1,1,-5.618692874908447,-4.527515116576513,-8.841983588841428,4.314468472264915,0.4257545471191406,0.9616274833679199,0,0,1,0,1,0.05,1.0,0.19077229499816895,0.7797083258628845,0,heavy_overlap,heavy_overlap;low_jnr;sep_negative;single_cycle;tl_out_tol;ts_out_tol
5,2,3,2,2,2.801403045654297,10.801986701789986,-1.1747213992181202,11.976708101008105,0.06503033638000488,0.19503355026245117,1,1,1,1,1,0.1125,0.4444444444444444,20.622764587402344,0.2280001938343048,0,single_cycle,single_cycle
6,0,3,3,3,-3.8857555389404297,13.973105447879696,-23.55278521410831,37.52589066198801,0.0006256103515625,0.0026502609252929688,1,1,1,1,1,0.16425,0.0,43.63258361816406,0.14717426896095276,0,single_cycle,low_jnr;single_cycle
6,1,3,2,2,14.435215950012207,8.515533285458735,-3.1271453697508167,11.642678655209552,0.09299397468566895,0.3064093589782715,1,0,1,0,3,0.2205,0.16326530612244897,4.913802623748779,0.14717426896095276,0,ts_out_tol,ts_out_tol
6,2,3,2,2,17.485103607177734,13.362342922912836,2.7914586483845842,10.570884274528252,0.04938960075378418,0.14792251586914062,1,1,1,1,1,0.098,0.3673469387755102,26.461809158325195,0.08323394507169724,0,single_cycle,single_cycle
7,0,3,1,1,10.774971008300781,1.3705203152555534,-9.144629590544076,10.51514990579963,0.47722601890563965,0.64471435546875,0,0,1,0,3,0.1305,0.4846743295019157,0.5064799785614014,0.5677685141563416,0,tl_out_tol,tl_out_tol;ts_out_tol
7,1,3,1,1,13.508171081542969,3.1685939330657567,-5.799433177707365,8.968027110773122,0.13542711734771729,0.27195096015930176,1,0,1,0,3,0.1185,0.0,5.090933799743652,0.6613966822624207,0,ts_out_tol,ts_out_tol
7,2,3,2,2,18.495664596557617,20.075221617792337,2.85756168832543,17.217659929466908,0.019465208053588867,0.05891609191894531,1,1,1,1,1,0.145,0.4362068965517241,28.667009353637695,0.6613966822624207,0,single_cycle,single_cycle
8,0,3,1,1,0.18219339847564697,2.900097860745862,-18.20298723135776,21.103085092103623,0.32025742530822754,0.6399502754211426,0,0,1,0,2,0.1255,0.3187250996015936,21.18103790283203,0.04506406933069229,0,tl_out_tol,tl_out_tol;ts_out_tol
8,1,3,2,2,7.04907751083374,15.634512883739038,-10.536441279604043,26.170954163343083,0.18984675407409668,0.5062265396118164,0,0,1,0,1,0.135,0.2962962962962963,1.6407228708267212,0.24318620562553406,0,single_cycle,single_cycle;tl_out_tol;ts_out_tol
8,2,3,1,1,17.303220748901367,32.16073853720226,8.033303648533739,24.127434888668525,0.05182015895843506,0.10361289978027344,1,1,1,1,3,0.13425,0.0,35.29508972167969,0.24318620562553406,0,other,
9,0,3,1,1,-4.771024227142334,3.3777979059571623,-16.994831901639557,20.37262980759672,0.22699904441833496,0.4541020393371582,0,0,1,0,2,0.086,0.0,29.744895935058594,0.3983180522918701,0,low_jnr,low_jnr;tl_out_tol;ts_out_tol
9,1,3,1,1,-4.61636209487915,-6.6785212231232975,-16.990940496670902,10.312419273547604,1.0892752408981323,1.7389070987701416,0,0,1,0,1,0.03925,0.0,0.04496870934963226,0.7127168774604797,0,single_cycle,low_jnr;sep_negative;single_cycle;tl_out_tol;ts_out_tol
9,2,3,3,3,11.74317741394043,28.738278502924576,7.454536366590364,21.28374213633421,0.06451725959777832,0.2563514709472656,1,0,1,0,1,0.2145,0.0,38.35926055908203,0.7127168774604797,0,single_cycle,single_cycle;ts_out_tol
10,0,3,3,3,-3.2963128089904785,6.105991194438288,-22.823698636140204,28.929689830578493,0.013742208480834961,0.06102466583251953,1,1,1,1,1,0.1725,0.0,29.706897735595703,0.7067028880119324,0,single_cycle,low_jnr;single_cycle
10,1,3,3,3,12.838213920593262,8.746260390400632,-4.508942610223402,13.255203000624034,0.017008543014526367,0.06482505798339844,1,1,1,1,1,0.153,0.6584967320261438,3.5546140670776367,0.7067028880119324,0,heavy_overlap,heavy_overlap;single_cycle
10,2,3,2,2,18.093219757080078,20.20921920866219,4.254494998137231,15.95472421052496,0.06530427932739258,0.19562625885009766,1,1,1,1,1,0.122,0.8258196721311475,31.00777244567871,0.21624787151813507,0,heavy_overlap,heavy_overlap;single_cycle
11,0,3,2,2,-8.062108039855957,0.6524386934311605,-24.969172215298574,25.621610908729735,0.6096099615097046,2.3635759353637695,0,0,1,0,2,0.183,0.15437158469945356,17.911380767822266,0.9181007742881775,0,slot_collapse,low_jnr;slot_collapse;tl_out_tol;ts_out_tol
11,1,3,1,2,12.951622009277344,-0.8244089238835488,-0.969818781691155,0.14540985780760618,0.06320822238922119,0.9429054260253906,1,0,0,0,6,0.1695,0.16666666666666666,10.52954387664795,0.9181007742881775,0,slot_collapse,nf_wrong_class;sep_negative;slot_collapse;ts_out_tol
11,2,3,2,2,13.454886436462402,-10.505109507417531,0.09386862716733431,-10.598978134584865,0.45143556594848633,1.2665460109710693,0,0,1,0,3,0.189,0.0,0.17006711661815643,0.24516470730304718,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
12,0,3,3,3,-3.364361047744751,4.924195254227968,-11.591536436819517,16.515731691047485,0.10275530815124512,0.4208488464355469,1,0,1,0,1,0.126,0.003968253968253968,15.617278099060059,0.4426703155040741,0,single_cycle,low_jnr;single_cycle;ts_out_tol
12,1,3,3,3,3.6039085388183594,2.682173829440349,-2.9717235259705808,5.65389735541093,0.06590962409973145,0.25950050354003906,1,0,1,0,1,0.19575,0.20051085568326948,2.476503372192383,0.47643783688545227,0,single_cycle,single_cycle;ts_out_tol
12,2,3,1,1,3.534147262573242,6.708253828729508,-3.5165659989720566,10.224819827701564,0.10896420478820801,0.21798276901245117,1,1,1,1,1,0.03875,1.0,14.111367225646973,0.47643783688545227,0,heavy_overlap,heavy_overlap;single_cycle
13,0,3,2,3,-1.9230141639709473,-5.500533367575988,-18.11298575806195,12.612452390485961,0.3344235420227051,1.3729619979858398,0,0,0,0,1,0.136,0.5165441176470589,30.208093643188477,0.16281545162200928,0,single_cycle,low_jnr;nf_wrong_class;sep_negative;single_cycle;tl_out_tol;ts_out_tol
13,1,3,3,3,4.707259654998779,0.9585569144528628,-10.241658979547692,11.200215894000555,0.28910136222839355,0.2794961929321289,0,0,1,0,1,0.15675,0.5869218500797448,0.6830204725265503,0.3195490539073944,0,single_cycle,single_cycle;tl_out_tol;ts_out_tol
13,2,3,1,1,14.325409889221191,32.009481981629825,7.004717993792736,25.004763987837087,0.054377079010009766,0.1089630126953125,1,1,1,1,1,0.05875,0.3702127659574468,28.319786071777344,0.3195490539073944,0,single_cycle,single_cycle
14,0,3,3,3,-0.8524081707000732,4.802255274513721,-15.152041064826122,19.95429633933984,0.07475972175598145,0.2984333038330078,1,0,1,0,1,0.19425,0.0,36.51408386230469,0.0694703534245491,0,single_cycle,low_jnr;single_cycle;ts_out_tol
14,1,3,1,1,10.323594093322754,18.761441965641446,-2.731406720129282,21.492848685770728,0.004189491271972656,0.0069732666015625,1,1,1,1,3,0.162,0.0,4.9817938804626465,0.09858611226081848,0,other,
14,2,3,2,2,12.290573120117188,28.09061315716933,0.8572551119298567,27.233358045239473,0.021911144256591797,0.06572437286376953,1,1,1,1,1,0.1255,0.0,24.97147560119629,0.09858611226081848,0,single_cycle,single_cycle
15,0,3,1,1,6.042401313781738,3.683484755952283,-10.77294967853289,14.456434434485175,0.04225504398345947,0.05133962631225586,1,1,1,1,3,0.1485,0.0,6.507212162017822,0.15407004952430725,0,other,
15,1,3,3,3,7.141326427459717,3.0308528643261576,-9.627431875332146,12.658284739658303,0.14361906051635742,0.5509166717529297,1,0,1,0,1,0.156,0.14903846153846154,2.8758575916290283,0.5923268795013428,0,single_cycle,single_cycle;ts_out_tol
15,2,3,3,3,15.919718742370605,28.684880273388558,5.5895973490326405,23.095282924355917,0.11399483680725098,0.455657958984375,1,0,1,0,1,0.11625,0.2,30.757362365722656,0.5923268795013428,0,single_cycle,single_cycle;ts_out_tol
16,0,3,1,1,-6.894211292266846,0.11598139383815785,-19.67758580920476,19.79356720304292,0.0010832548141479492,0.0050356388092041016,1,1,1,1,5,0.1775,0.19154929577464788,53.01673126220703,0.6935489177703857,0,low_jnr,low_jnr
16,1,3,3,1,-7.531446933746338,-10.98310468886332,-25.594490778853967,14.611386089990647,0.09668087959289551,4.364671230316162,1,0,0,0,1,0.18225,0.32098765432098764,0.0583348348736763,0.6935489177703857,0,single_cycle,low_jnr;nf_wrong_class;sep_negative;single_cycle;ts_out_tol
16,2,3,1,1,12.317902565002441,26.050966150293217,8.341648473811789,17.709317676481426,0.030337810516357422,0.06061077117919922,1,1,1,1,3,0.153,0.6045751633986928,36.49941635131836,0.29786157608032227,0,heavy_overlap,heavy_overlap
17,0,3,3,3,-4.681268692016602,2.4303457430755127,-11.058418831166577,13.48876457424209,0.02401149272918701,0.09641218185424805,1,1,1,1,2,0.2355,0.3662420382165605,44.530113220214844,0.3147279918193817,0,low_jnr,low_jnr
17,1,3,2,2,0.04666956886649132,7.650500144366912,-6.101636588804657,13.752136733171568,0.2278897762298584,0.5077438354492188,0,0,1,0,2,0.118,0.8580508474576272,2.4450430870056152,0.3147279918193817,0,heavy_overlap,heavy_overlap;tl_out_tol;ts_out_tol
17,2,3,1,1,1.853052020072937,12.187556704809365,-3.3379667549726477,15.525523459782013,0.10260653495788574,0.20516443252563477,1,1,1,1,2,0.133,0.5,14.267754554748535,0.10323803126811981,0,other,
18,0,3,2,3,-7.469869136810303,-2.764631688220734,-35.878173754429184,33.11354206620845,0.4378093481063843,0.005057334899902344,0,1,0,0,2,0.211,0.5710900473933649,15.396771430969238,0.69138103723526,0,low_jnr,low_jnr;nf_wrong_class;sep_negative;tl_out_tol
18,1,3,3,3,11.840067863464355,14.287602001296962,-3.5891540654962855,17.87675606679325,0.07434225082397461,0.28566932678222656,1,0,1,0,1,0.14475,1.0,4.517561912536621,0.69138103723526,0,heavy_overlap,heavy_overlap;single_cycle;ts_out_tol
18,2,3,2,2,14.949542999267578,19.5525874501425,2.478359385228014,17.074228064914486,0.0336306095123291,0.10147285461425781,1,1,1,1,1,0.1145,1.0,26.772735595703125,0.16405600309371948,0,heavy_overlap,heavy_overlap;single_cycle
19,0,3,3,3,-8.017133712768555,-2.569514338933547,-14.321946857599261,11.752432518665714,0.40132439136505127,1.601210594177246,0,0,1,0,1,0.08325,0.0,67.06952667236328,0.7916921377182007,0,single_cycle,low_jnr;sep_negative;single_cycle;tl_out_tol;ts_out_tol
19,1,3,3,0,-5.718486309051514,-13.868280488829123,-12.22374616110943,-1.6445343277196933,1.1994600296020508,4.537263870239258,0,0,0,0,1,0.144,0.0,0.05236653611063957,0.7916921377182007,1,nf_miss_to_0,low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
19,2,3,2,2,3.397803544998169,18.333083452132836,-0.32610268452168806,18.659186136654526,0.01782369613647461,0.05347633361816406,1,1,1,1,3,0.171,0.0,23.147140502929688,0.2926182150840759,0,other,
20,0,3,3,3,-3.4656591415405273,12.57652888348961,-15.002821406198814,27.579350289688424,0.06274902820587158,0.24808120727539062,1,1,1,1,1,0.099,0.0,27.627042770385742,0.9363320469856262,0,slot_collapse,low_jnr;single_cycle;slot_collapse
20,1,3,2,2,7.92326545715332,0.9805787826980429,-1.3508035180001812,2.331382300698224,0.14741230010986328,0.4712390899658203,1,0,1,0,3,0.213,0.0,11.179821968078613,0.9363320469856262,0,slot_collapse,slot_collapse;ts_out_tol
20,2,3,3,3,7.746482849121094,-8.543828337313183,-1.7166632343707036,-6.827165102942479,0.16858553886413574,1.5694456100463867,0,0,1,0,1,0.162,0.0,0.1438916176557541,0.21576093137264252,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
21,0,3,3,3,0.9809511303901672,-0.0689647317366096,-5.254054403943616,5.185089672207007,0.33071064949035645,1.94219970703125,0,0,1,0,1,0.22275,0.47474747474747475,0.9794410467147827,0.6210854649543762,0,single_cycle,sep_negative;single_cycle;tl_out_tol;ts_out_tol
21,1,3,1,1,-3.367121458053589,-1.9337961507267565,-10.37625006343269,8.442453912705934,0.16889750957489014,0.44121217727661133,0,0,1,0,1,0.03825,0.0,3.300039768218994,0.6560747623443604,0,single_cycle,low_jnr;sep_negative;single_cycle;tl_out_tol;ts_out_tol
21,2,3,2,2,2.444018840789795,10.046398393654684,-3.352182259888363,13.398580653543046,0.04469442367553711,0.13432908058166504,1,1,1,1,2,0.108,0.9791666666666666,15.669177055358887,0.6560747623443604,0,heavy_overlap,heavy_overlap
22,0,3,3,3,2.0370945930480957,-2.06803042059538,-17.681240964773444,15.613210544178063,0.061644554138183594,0.18955326080322266,1,1,1,1,1,0.17775,0.5541490857946554,23.225488662719727,0.19887928664684296,0,single_cycle,sep_negative;single_cycle
22,1,3,2,2,5.4016852378845215,4.0039213189090725,-13.544865914623152,17.548787233532224,0.012729644775390625,0.19116687774658203,1,1,1,1,1,0.0985,1.0,0.43282386660575867,0.4304712414741516,0,heavy_overlap,heavy_overlap;single_cycle
22,2,3,1,1,18.579532623291016,30.670041101875082,9.84337871974282,20.826662382132263,0.05995368957519531,0.11988019943237305,1,1,1,1,4,0.174,0.0,38.484344482421875,0.4304712414741516,0,other,
23,0,3,1,1,-7.85214900970459,15.546194323725068,-21.0005710970549,36.54676542077997,0.12459397315979004,0.2491743564605713,1,1,1,1,2,0.1045,0.0,29.269651412963867,0.7450425028800964,0,low_jnr,low_jnr
23,1,3,2,0,-7.605316638946533,-0.650107327449793,-20.958116421494218,20.308009094044426,1.4256540536880493,0.06609487533569336,0,1,0,0,1,0.078,1.0,0.22288769483566284,0.7450425028800964,0,nf_miss_to_0,heavy_overlap;low_jnr;nf_miss_to_0;sep_negative;single_cycle;tl_out_tol
23,2,3,3,3,13.00571346282959,18.654003222100343,9.06180070380508,9.592202518295263,0.0052089691162109375,0.022948265075683594,1,1,1,1,1,0.15075,0.5174129353233831,36.355533599853516,0.1507388800382614,0,single_cycle,single_cycle
24,0,3,1,1,-8.555563926696777,3.144960663709951,-22.496535047878012,25.641495711587964,0.20078420639038086,0.40163469314575195,0,0,1,0,2,0.091,0.0,30.971988677978516,0.31353524327278137,0,low_jnr,low_jnr;tl_out_tol;ts_out_tol
24,1,3,1,1,-1.3641856908798218,0.9598442515031045,-15.638432784890991,16.598277036394094,0.03907203674316406,0.9562082290649414,1,0,1,0,1,0.06975,0.0,0.07174524664878845,0.7350147366523743,0,single_cycle,low_jnr;single_cycle;ts_out_tol
24,2,3,3,3,13.548325538635254,31.230313092459593,9.020477236336177,22.209835856123416,0.02439260482788086,0.09611654281616211,1,1,1,1,1,0.147,0.0,36.084259033203125,0.7350147366523743,0,single_cycle,single_cycle
25,0,3,3,3,0.5148196220397949,-3.7688200531174276,-12.289637153230286,8.520817100112858,1.6733070611953735,5.564405918121338,0,0,1,0,1,0.08475,1.0,3.0313961505889893,0.08543404191732407,0,heavy_overlap,heavy_overlap;sep_negative;single_cycle;tl_out_tol;ts_out_tol
25,1,3,3,3,4.531347751617432,1.1080623742293287,-7.465135511094452,8.573197885323781,0.020115137100219727,0.1453390121459961,1,1,1,1,1,0.2145,0.3951048951048951,2.449721336364746,0.7752615809440613,0,single_cycle,single_cycle
25,2,3,2,2,10.87697982788086,31.521445143552597,3.19654666320972,28.324898480342878,0.018846988677978516,0.05648469924926758,1,1,1,1,1,0.0955,0.0,26.372289657592773,0.7752615809440613,0,single_cycle,single_cycle
26,0,3,2,2,-2.532764196395874,14.928259929686721,-15.240230448821816,30.168490378508537,0.1468273401260376,0.44034290313720703,1,0,1,0,2,0.158,0.0,44.91564178466797,0.03378668799996376,0,low_jnr,low_jnr;ts_out_tol
26,1,3,1,1,2.460857391357422,20.47772486392281,-9.69296947066606,30.17069433458887,0.05629897117614746,0.022481918334960938,1,1,1,1,1,0.074,0.0,1.9670658111572266,0.051624950021505356,0,single_cycle,single_cycle
26,2,3,1,1,11.278372764587402,31.225299732363894,5.0316575540068325,26.19364217835706,0.016961216926574707,0.033949851989746094,1,1,1,1,1,0.0425,0.0,24.948057174682617,0.051624950021505356,0,single_cycle,single_cycle
27,0,3,2,2,-2.7949013710021973,-0.8732394671837886,-15.759392738285477,14.886153271101689,0.14913082122802734,0.3172330856323242,1,0,1,0,1,0.1225,0.45102040816326533,10.511768341064453,0.0810212716460228,0,single_cycle,low_jnr;sep_negative;single_cycle;ts_out_tol
27,1,3,1,1,8.258113861083984,17.681315580202114,-4.065428627621634,21.746744207823745,0.11184120178222656,0.22313165664672852,1,1,1,1,2,0.105,0.0,2.977843761444092,0.14871104061603546,0,other,
27,2,3,1,1,11.451258659362793,28.025875953743828,1.8547689453988894,26.17110700834494,0.005845546722412109,0.011310577392578125,1,1,1,1,2,0.1445,0.38235294117647056,27.347368240356445,0.14871104061603546,0,other,
28,0,3,1,2,-1.6934747695922852,0.30875609739121906,-8.729277390821954,9.038033488213173,0.3374873399734497,0.42894768714904785,0,0,0,0,3,0.1185,0.0,6.8347249031066895,0.37694090604782104,0,low_jnr,low_jnr;nf_wrong_class;tl_out_tol;ts_out_tol
28,1,3,2,2,2.7997498512268066,2.7661176927539333,-3.2617072354175014,6.027824928171435,0.13206136226654053,0.39536476135253906,1,0,1,0,4,0.208,0.3786057692307692,4.183412075042725,0.514480471611023,0,ts_out_tol,ts_out_tol
28,2,3,1,2,1.1892426013946533,4.467795022248788,-5.789554337847397,10.257349360096185,0.13088250160217285,2.335512638092041,1,0,0,0,2,0.1025,0.7682926829268293,7.76986026763916,0.514480471611023,0,heavy_overlap,heavy_overlap;nf_wrong_class;ts_out_tol
29,0,3,2,2,-5.983467102050781,11.402342564583343,-11.75658065823094,23.15892322281428,0.09460020065307617,0.2831692695617676,1,0,1,0,1,0.127,1.0,29.032888412475586,0.3477184772491455,0,heavy_overlap,heavy_overlap;low_jnr;single_cycle;ts_out_tol
29,1,3,3,2,-8.984919548034668,-13.27813263783793,-14.34605973511217,1.0679270972742412,0.10535311698913574,3.9527010917663574,1,0,0,0,1,0.192,0.78125,0.09684960544109344,0.796532928943634,0,heavy_overlap,heavy_overlap;low_jnr;nf_wrong_class;sep_negative;single_cycle;ts_out_tol
29,2,3,1,1,2.2999141216278076,22.891025827917296,-1.8375324919927167,24.728558319910015,0.022167444229125977,0.04437828063964844,1,1,1,1,2,0.094,0.24468085106382978,18.73224639892578,0.796532928943634,0,other,
30,0,3,3,3,1.8873289823532104,12.295405866148299,-20.588152364581557,32.883558230729854,0.11392641067504883,0.456024169921875,1,0,1,0,1,0.11475,0.0,32.2017936706543,0.2656063139438629,0,single_cycle,single_cycle;ts_out_tol
30,1,3,2,2,18.410436630249023,12.850509354201051,-0.3862973061102668,13.236806660311318,0.024729251861572266,0.07465648651123047,1,1,1,1,3,0.189,0.17857142857142858,4.685610294342041,0.2656063139438629,0,other,
30,2,3,1,1,19.62461280822754,18.24029360676732,1.6234985481528246,16.616795058614496,0.010633707046508789,0.021222829818725586,1,1,1,1,3,0.08775,0.38461538461538464,21.846370697021484,0.10962238162755966,0,other,
31,0,3,2,3,5.316061496734619,-11.292732397596401,-20.818645260811298,9.525912863214897,1.093923807144165,5.816271781921387,0,0,0,0,2,0.176,1.0,1.8502075672149658,0.6344876289367676,0,heavy_overlap,heavy_overlap;nf_wrong_class;sep_negative;tl_out_tol;ts_out_tol
31,1,3,3,3,9.156270980834961,2.3470185394873937,-7.501442660362261,9.848461199849655,0.11319351196289062,0.23762798309326172,1,1,1,1,1,0.19875,0.7874213836477988,2.217072010040283,0.8037458062171936,0,heavy_overlap,heavy_overlap;single_cycle
31,2,3,2,2,16.714923858642578,8.66674499483987,4.72215690113042,3.9445880937094504,0.0962831974029541,0.28911542892456055,1,0,1,0,2,0.221,0.9015837104072398,27.829978942871094,0.8037458062171936,0,heavy_overlap,heavy_overlap;ts_out_tol
32,0,3,3,2,-6.223630428314209,-2.08829041670521,-19.857596495456928,17.76930607875172,0.1656949520111084,1.175178050994873,0,0,0,0,1,0.1275,0.0,82.4832763671875,0.3292641043663025,0,single_cycle,low_jnr;nf_wrong_class;sep_negative;single_cycle;tl_out_tol;ts_out_tol
32,1,3,2,3,-2.990778923034668,-4.4589444486429874,-16.118270712678505,11.659326264035517,0.11977863311767578,0.4346742630004883,1,0,0,0,2,0.202,0.0,0.07485996931791306,0.5015223622322083,0,low_jnr,low_jnr;nf_wrong_class;sep_negative;ts_out_tol
32,2,3,3,3,12.640386581420898,19.634416797186155,8.035081851786504,11.59933494539965,0.07724893093109131,0.3097705841064453,1,0,1,0,1,0.09675,0.0,32.35226058959961,0.5015223622322083,0,single_cycle,single_cycle;ts_out_tol
33,0,3,1,1,-6.6918745040893555,-2.6717298627595643,-14.51446888387185,11.842739021112285,0.15309274196624756,0.359525203704834,0,0,1,0,5,0.14125,0.6,43.43695831298828,0.8273312449455261,0,heavy_overlap,heavy_overlap;low_jnr;sep_negative;tl_out_tol;ts_out_tol
33,1,3,3,0,-2.5555760860443115,-10.750213942843612,-10.256970208882834,-0.49324373396077803,0.8770883083343506,4.7414140701293945,0,0,0,0,1,0.1755,0.4829059829059829,0.14383691549301147,0.8273312449455261,1,nf_miss_to_0,low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
33,2,3,2,2,5.6635422706604,13.479879300350671,1.3715212996799577,12.108358000670712,0.04043841361999512,0.12110424041748047,1,1,1,1,1,0.1365,0.0,25.370216369628906,0.3763701915740967,0,single_cycle,single_cycle
34,0,3,3,3,-2.462925672531128,14.583962072537922,-10.55927547301647,25.143237545554392,0.02808988094329834,0.11230039596557617,1,1,1,1,1,0.13125,0.0,30.748510360717773,0.5871005654335022,0,single_cycle,low_jnr;single_cycle
34,1,3,2,1,3.9923503398895264,-6.319964198898832,-2.6704240265452195,-3.6495401723536127,0.6162177324295044,0.4293336868286133,0,0,0,0,1,0.0805,0.10248447204968944,0.4872933328151703,0.5871005654335022,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
34,2,3,1,2,3.8668673038482666,-0.8916917162398924,-3.7209566968145467,2.829264980574654,0.10877048969268799,1.649543285369873,1,0,0,0,1,0.0505,0.16336633663366337,23.948932647705078,0.18178507685661316,0,single_cycle,nf_wrong_class;sep_negative;single_cycle;ts_out_tol
35,0,3,2,2,-9.506799697875977,6.125983055921099,-21.19430875890894,27.320291814830036,0.0074312686920166016,0.02179241180419922,1,1,1,1,1,0.051,0.0,13.115384101867676,0.6610475778579712,0,single_cycle,low_jnr;single_cycle
35,1,3,3,2,6.4818806648254395,-1.6151989288042647,-2.14182414715776,0.5266252183534952,0.16173338890075684,2.4972758293151855,0,0,0,0,1,0.189,0.7592592592592593,1.2345937490463257,0.6610475778579712,0,heavy_overlap,heavy_overlap;nf_wrong_class;sep_negative;single_cycle;tl_out_tol;ts_out_tol
