sample_idx,slot,k_active,nf_true,nf_pred,jnr_db,sisdr_db,mix_sisdr_db,sisdri_db,abs_tl_err_us,abs_ts_err_us,ok_tl,ok_ts,ok_nf,ok_total,burst_count,active_len_ratio,overlap_ratio,pred_energy_ratio,max_collapse_cos,is_sep_fail,reason_primary,reason_flags
524,1,2,2,0,10.443567276000977,-13.83265088655395,-1.5333941460316278,-12.299256740522322,1.9114121198654175,0.3345916271209717,0,0,0,0,1,0.072,0.0,0.01613657921552658,0.8548092246055603,1,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
192,0,2,1,0,9.987979888916016,-13.650764690920862,-3.020985985510048,-10.629778705410814,2.7571911811828613,1.657970666885376,0,0,0,0,1,0.02775,0.0,0.22570908069610596,0.6868358850479126,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
21,2,3,2,2,13.454886436462402,-10.505109509005768,0.09386862716733431,-10.598978136173102,0.4514310359954834,1.2665388584136963,0,0,1,0,3,0.189,0.0,0.17006711661815643,0.24516470730304718,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
558,1,3,2,0,13.000611305236816,-12.76687243430628,-2.3569833729976972,-10.409889061308583,0.7189209461212158,3.036449670791626,0,0,0,0,1,0.101,0.7277227722772277,0.19669052958488464,0.879751443862915,1,nf_miss_to_0,heavy_overlap;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
785,2,3,3,2,-8.668500900268555,-24.61801805933833,-14.35299040087725,-10.26502765846108,0.4614492654800415,0.08654260635375977,0,1,0,0,1,0.1425,0.4,0.12986089289188385,0.166911318898201,1,sep_worse_than_mix,low_jnr;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol
78,1,3,1,2,6.357514381408691,-16.447128446046218,-6.219182942427067,-10.22794550361915,1.0081608295440674,3.733330726623535,0,0,0,0,1,0.0345,0.5144927536231884,0.353644460439682,0.6588104367256165,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
395,1,3,2,0,18.930635452270508,-10.22550752823154,-0.30432675163102363,-9.921180776600517,0.9672143459320068,3.1220178604125977,0,0,0,0,1,0.1045,0.0,0.01123640313744545,0.8203561305999756,1,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
889,1,3,3,1,4.104605674743652,-11.649406128414645,-2.1634460215944955,-9.48596010682015,0.8986678123474121,3.5872559547424316,0,0,0,0,1,0.156,0.0,0.05281966179609299,0.8641191124916077,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
467,2,3,3,3,13.891555786132812,-8.468028522771986,0.8725488982608453,-9.340577421032831,0.46733558177948,0.9436240196228027,0,0,1,0,2,0.219,0.2328767123287671,0.15643532574176788,0.9328583478927612,1,slot_collapse,sep_negative;sep_worse_than_mix;slot_collapse;tl_out_tol;ts_out_tol
226,1,2,2,1,4.800133228302002,-10.897282090593368,-1.7683964718718561,-9.128885618721512,0.3865489959716797,2.7422311305999756,0,0,0,0,1,0.101,0.0,0.05224644020199776,0.7877035737037659,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
99,1,3,1,1,3.929185152053833,-14.817163893144453,-5.903763726105176,-8.913400167039278,0.2979426383972168,0.5850749015808105,0,0,1,0,1,0.0545,0.0,0.276041716337204,0.6352421641349792,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
435,0,3,1,0,18.121158599853516,-9.060723829541082,-0.2916765221019153,-8.769047307439166,0.7781813144683838,0.336073637008667,0,0,0,0,3,0.14325,0.05410122164048865,0.48898550868034363,0.6905055046081543,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
280,0,3,2,0,1.0222771167755127,-14.960017273084667,-6.194755122441757,-8.76526215064291,2.2888741493225098,0.035863637924194336,0,1,0,0,1,0.0565,0.504424778761062,0.8935214877128601,0.40041276812553406,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol
506,0,3,3,3,14.511472702026367,-8.925293655581351,-0.16072701372847056,-8.76456664185288,0.06672084331512451,0.3814868927001953,1,0,1,0,2,0.261,0.0,1.6355385780334473,0.9453896880149841,1,slot_collapse,sep_negative;sep_worse_than_mix;slot_collapse;ts_out_tol
169,1,2,2,0,11.927597999572754,-8.430536438330527,0.22939313404636363,-8.65992957237689,0.926875114440918,4.635716438293457,0,0,0,0,1,0.1395,0.0,0.018571089953184128,0.8720241189002991,1,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
822,0,3,3,0,0.7370271682739258,-14.484087734617763,-5.827244576832859,-8.656843157784904,1.2678762674331665,3.5216212272644043,0,0,0,0,1,0.1335,1.0,0.4743756949901581,0.6867468357086182,1,nf_miss_to_0,heavy_overlap;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
620,0,3,3,0,-8.883795738220215,-20.10885796280708,-11.610463828230174,-8.498394134576905,1.7009106874465942,2.063714027404785,0,0,0,0,1,0.099,0.9797979797979798,0.6945448517799377,0.35847169160842896,1,nf_miss_to_0,heavy_overlap;low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
238,1,3,3,3,16.067516326904297,-7.268501579567336,1.2017231014058858,-8.470224680973221,0.9246435165405273,3.7079949378967285,0,0,1,0,1,0.1935,0.3953488372093023,0.7750939726829529,0.8993152976036072,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
419,1,3,3,3,-3.3675804138183594,-17.29135339005275,-8.946210921929135,-8.345142468123614,0.006353855133056641,1.0321617126464844,1,0,1,0,1,0.1935,0.0,0.2904677987098694,0.815420925617218,1,sep_worse_than_mix,low_jnr;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
415,0,3,1,0,8.030817031860352,-13.228012605162258,-4.974933599501924,-8.253079005660334,0.1304492950439453,2.188821315765381,1,0,0,0,1,0.058,0.7112068965517241,0.29339078068733215,0.7541535496711731,1,nf_miss_to_0,heavy_overlap;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
80,0,3,3,0,7.317615509033203,-12.435040907560564,-4.4332801542709035,-8.00176075328966,1.241744875907898,3.4514551162719727,0,0,0,0,1,0.117,0.017094017094017096,0.22916169464588165,0.36923274397850037,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
240,1,3,1,0,4.784723281860352,-12.817249512793438,-4.936056709697702,-7.881192803095736,1.8968405723571777,1.7927851676940918,0,0,0,0,1,0.04425,0.04519774011299435,0.028890976682305336,0.846338152885437,1,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
676,1,3,3,3,6.171675682067871,-9.81799314044791,-2.0521190388130974,-7.765874101634813,1.032928228378296,2.433934211730957,0,0,1,0,1,0.126,0.037698412698412696,0.5813484191894531,0.6256306767463684,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
174,0,3,3,0,17.480934143066406,-12.2084086560602,-4.687388555841546,-7.521020100218655,1.4745643138885498,1.4161319732666016,0,0,0,0,1,0.102,0.5343137254901961,0.46281102299690247,0.6227915287017822,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
527,2,3,2,1,16.335651397705078,-10.21786256288303,-2.821121800821312,-7.396740762061717,0.3377176523208618,2.5441794395446777,0,0,0,0,2,0.187,0.5949197860962567,0.3966262638568878,0.6676084995269775,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
980,0,3,3,3,12.552489280700684,-7.174895641653993,-0.013326546406988245,-7.161569095247005,0.6836451292037964,3.0655570030212402,0,0,1,0,1,0.1995,0.9874686716791979,1.4759974479675293,0.4507535398006439,1,sep_worse_than_mix,heavy_overlap;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
45,2,3,3,3,7.746482849121094,-8.54382833514433,-1.7166632343707036,-6.827165100773626,0.1685866117477417,1.5694241523742676,0,0,1,0,1,0.162,0.0,0.1438916176557541,0.21576093137264252,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
183,0,2,1,1,-8.488347053527832,-26.544929639820026,-19.77559098211903,-6.769338657700995,0.39848315715789795,0.7940058708190918,0,0,1,0,2,0.085,0.0,15.062128067016602,0.7703097462654114,1,sep_worse_than_mix,low_jnr;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
705,1,3,1,0,-5.36361026763916,-18.971566619723895,-12.50121036131062,-6.470356258413275,1.1620289087295532,0.17204761505126953,0,1,0,0,3,0.1035,0.3333333333333333,0.15366321802139282,0.6718514561653137,1,nf_miss_to_0,low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;tl_out_tol
710,0,3,1,0,8.53024673461914,-8.031028050336621,-1.7625897108385087,-6.268438339498113,0.33667194843292236,1.4306960105895996,0,0,0,0,3,0.14625,0.29914529914529914,0.6904030442237854,0.6596507430076599,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
291,2,2,3,3,8.361471176147461,-6.539375813872424,-0.5370406443218263,-6.002335169550598,0.5518403053283691,2.941878318786621,0,0,1,0,1,0.2235,0.0,0.14612901210784912,0.8990636467933655,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
216,0,3,3,0,5.322256565093994,-10.28183832847298,-4.35092648938947,-5.930911839083511,1.4453837871551514,3.424140214920044,0,0,0,0,1,0.132,0.0,1.0023695230484009,0.4731777012348175,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
433,0,3,3,3,5.219168663024902,-13.03386731983859,-7.240254241490966,-5.793613078347624,0.641423225402832,2.555169105529785,0,0,1,0,1,0.1395,0.0,2.5809764862060547,0.9534211158752441,1,slot_collapse,sep_negative;sep_worse_than_mix;single_cycle;slot_collapse;tl_out_tol;ts_out_tol
782,0,3,1,0,7.286602020263672,-8.109296752712764,-2.366044979752303,-5.743251772960461,0.010132074356079102,2.6451799869537354,1,0,0,0,1,0.0665,0.0,0.21818165481090546,0.6711103916168213,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
421,0,3,1,0,7.375448226928711,-9.070975391117456,-3.617146642940099,-5.453828748177356,1.1724741458892822,0.1692042350769043,0,1,0,0,3,0.075,0.0,0.237265944480896,0.4538160264492035,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;tl_out_tol
180,1,3,2,3,12.6409330368042,-8.183303681046967,-2.890175113061381,-5.293128567985586,0.3537447452545166,3.7339344024658203,0,0,0,0,1,0.117,0.717948717948718,4.93372106552124,0.8037710189819336,1,sep_worse_than_mix,heavy_overlap;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
288,0,3,1,0,10.94411849975586,-9.017745882707626,-3.964245036446074,-5.053500846261551,1.358400583267212,0.778313398361206,0,0,0,0,1,0.05375,0.0,0.3349866569042206,0.6293820142745972,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
813,1,3,1,1,5.074955940246582,-8.462663539510832,-3.5129420043372828,-4.949721535173548,0.6472747325897217,1.1543018817901611,0,0,1,0,2,0.1275,0.6235294117647059,2.746746301651001,0.679621160030365,1,sep_worse_than_mix,heavy_overlap;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
990,2,3,1,2,-8.238570213317871,-19.26031840671732,-14.40999365672657,-4.850324749990751,0.2241518497467041,1.953474521636963,0,0,0,0,1,0.032,0.0,6.630001068115234,0.07198802381753922,1,sep_worse_than_mix,low_jnr;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
923,0,3,1,0,15.843422889709473,-10.035262518903556,-5.348604653840782,-4.686657865062774,0.25032615661621094,2.2257931232452393,0,0,0,0,1,0.06675,0.0,0.22590450942516327,0.5171514749526978,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
748,1,3,2,1,14.714798927307129,-3.6185621590896018,1.027862219949443,-4.646424379039045,0.6539885997772217,3.6997156143188477,0,0,0,0,1,0.13,0.47115384615384615,2.9496102333068848,0.8425628542900085,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
83,1,3,2,3,16.222463607788086,-6.334722407332314,-1.8361745232601756,-4.4985478840721385,0.9379541873931885,2.176085948944092,0,0,0,0,1,0.127,0.0,2.7755603790283203,0.7347730398178101,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
178,0,3,1,1,-9.918660163879395,-28.021435298745384,-23.623884592215944,-4.39755070652944,0.5778489112854004,1.1552457809448242,0,0,1,0,4,0.16,0.634375,8.043225288391113,0.4232387840747833,1,sep_worse_than_mix,heavy_overlap;low_jnr;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
928,2,2,3,3,18.922224044799805,0.5712735392917063,4.665800948823867,-4.094527409532161,0.014335393905639648,0.057001590728759766,1,1,1,1,2,0.222,0.3400900900900901,16.08976173400879,0.7945091724395752,1,sep_worse_than_mix,sep_worse_than_mix
149,1,3,1,3,10.6307373046875,-8.623354939353229,-4.673619465734978,-3.949735473618251,0.06889152526855469,2.5380148887634277,1,0,0,0,1,0.059,1.0,0.09303167462348938,0.5861184597015381,1,sep_worse_than_mix,heavy_overlap;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
505,1,3,2,1,0.18814967572689056,-8.388220543049759,-4.501907229523367,-3.886313313526392,0.003161191940307617,1.9888830184936523,1,0,0,0,1,0.1265,1.0,0.2560599744319916,0.7163435816764832,1,sep_worse_than_mix,heavy_overlap;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
533,1,3,2,1,19.96428871154785,-2.066856961501867,1.655883398032828,-3.7227403595346953,0.2051684856414795,1.7658047676086426,0,0,0,0,1,0.108,0.27546296296296297,1.538209319114685,0.7103737592697144,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
208,1,3,3,0,-8.53826904296875,-13.121304345299077,-9.425189039312817,-3.6961153059862593,2.220146417617798,1.3034515380859375,0,0,0,0,2,0.186,0.5,0.02595207281410694,0.7136484384536743,1,nf_miss_to_0,low_jnr;nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
65,1,3,2,1,3.9923503398895264,-6.319964206987069,-2.6704240265452195,-3.6495401804418495,0.6162189245223999,0.4293994903564453,0,0,0,0,1,0.0805,0.10248447204968944,0.4872933328151703,0.587100625038147,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
323,2,3,3,3,12.644944190979004,-3.0314258678413792,0.5870939457811563,-3.6185198136225356,0.06183052062988281,0.524928092956543,1,0,1,0,2,0.1935,0.3875968992248062,0.8976267576217651,0.2751276195049286,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;ts_out_tol
622,1,2,1,0,2.246488094329834,-7.980354996869926,-4.496355449673434,-3.4839995471964924,0.023408889770507812,2.3752293586730957,1,0,0,0,1,0.066,0.0,0.019281376153230667,0.868889331817627,1,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
836,0,3,2,0,5.352795600891113,-8.445506207154553,-5.378561431107469,-3.066944776047084,1.3121817111968994,2.7740161418914795,0,0,0,0,1,0.102,0.7892156862745098,0.3775452971458435,0.7053742408752441,1,nf_miss_to_0,heavy_overlap;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
675,2,2,2,2,15.047146797180176,-0.13102232650737514,2.8608468598389756,-2.9918691863463507,0.08029627799987793,0.24097919464111328,1,1,1,1,2,0.23,0.27608695652173915,13.165841102600098,0.7920364737510681,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix
939,2,3,1,1,19.950910568237305,-0.4709178479034566,2.476056580661899,-2.9469744285653556,0.10284292697906494,0.20650076866149902,1,1,1,1,6,0.177,0.5847457627118644,15.429678916931152,0.3199250400066376,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix
670,2,3,1,1,5.063178539276123,-5.872136410102097,-3.0113389430553967,-2.8607974670467007,0.25866997241973877,0.7035737037658691,0,0,1,0,4,0.134,0.0,2.4977872371673584,0.7814134955406189,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
623,1,2,1,1,-3.65462064743042,-12.36709168272862,-9.806527540967707,-2.5605641417609135,0.8140257596969604,1.6256072521209717,0,0,1,0,1,0.03125,0.0,0.26751625537872314,0.7258862853050232,1,sep_worse_than_mix,low_jnr;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
367,1,3,2,0,7.743135929107666,-3.9537655907672447,-1.4464117051031162,-2.5073538856641284,1.6088151931762695,1.2996463775634766,0,0,0,0,1,0.0905,0.0,0.02457067184150219,0.8599794507026672,1,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
115,0,2,3,0,-5.012919902801514,-11.760352955047349,-9.305680606542854,-2.454672348504495,0.8300842046737671,2.802602767944336,0,0,0,0,1,0.09075,0.6391184573002755,0.25778302550315857,0.6558075547218323,1,nf_miss_to_0,heavy_overlap;low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
86,0,3,1,3,10.125060081481934,-11.269171293351373,-8.850619770879916,-2.418551522471457,0.4081265926361084,1.7966275215148926,0,0,0,0,1,0.07475,0.0,0.4092960059642792,0.40787774324417114,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
316,2,3,3,2,17.973173141479492,-1.3024434266813834,1.0821221454889733,-2.3845655721703567,0.09769892692565918,2.5717873573303223,1,0,0,0,1,0.1845,0.34552845528455284,5.691260814666748,0.12486536055803299,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
581,0,3,1,0,-4.861297607421875,-22.358034915230355,-20.22183139894407,-2.1362035162862867,0.8086085319519043,3.774155855178833,0,0,0,0,1,0.0745,0.9328859060402684,0.4906560480594635,0.7098773717880249,1,nf_miss_to_0,heavy_overlap;low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
101,0,3,1,0,9.755684852600098,-9.461314206627131,-7.3450894299454,-2.1162247766817313,0.9984407424926758,0.9380228519439697,0,0,0,0,2,0.1035,0.0,0.2316899448633194,0.364073246717453,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
993,1,3,2,1,-6.9861979484558105,-13.673621712527664,-11.561796855364202,-2.1118248571634624,0.8198916912078857,4.825302600860596,0,0,0,0,1,0.1465,0.0,0.17960864305496216,0.345427930355072,1,sep_worse_than_mix,low_jnr;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
68,2,3,2,2,18.44233512878418,0.22239982287773213,2.3339195933815358,-2.111519770503804,0.007193565368652344,0.026077747344970703,1,1,1,1,2,0.205,0.2658536585365854,13.77113151550293,0.17342503368854523,1,sep_worse_than_mix,sep_worse_than_mix
761,1,3,2,0,-9.251255989074707,-17.489609915093986,-15.44961401326477,-2.039995901829217,0.34239983558654785,4.297917366027832,0,0,0,0,1,0.131,0.26145038167938933,0.025862470269203186,0.8342851400375366,1,nf_miss_to_0,low_jnr;nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
769,1,3,1,3,4.50636100769043,-5.295433140975013,-3.303649002277499,-1.991784138697514,0.4165520668029785,1.9127016067504883,0,0,0,0,1,0.068,0.7279411764705882,3.6676926612854004,0.8311556577682495,1,sep_worse_than_mix,heavy_overlap;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
