sample_idx,slot,k_active,nf_true,nf_pred,jnr_db,sisdr_db,mix_sisdr_db,sisdri_db,abs_tl_err_us,abs_ts_err_us,ok_tl,ok_ts,ok_nf,ok_total,burst_count,active_len_ratio,overlap_ratio,pred_energy_ratio,max_collapse_cos,is_sep_fail,reason_primary,reason_flags
676,1,3,3,3,6.171675682067871,-11.648636090199933,-2.0521190388130974,-9.596517051386835,1.0559515953063965,2.9902801513671875,0,0,1,0,1,0.126,0.037698412698412696,0.7711688876152039,0.6183765530586243,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
859,1,3,1,0,-9.398488998413086,-20.17023760693995,-10.794562607830105,-9.375674999109844,0.8531076908111572,2.1061272621154785,0,0,0,0,1,0.07425,1.0,0.0135221341624856,0.7255927920341492,1,nf_miss_to_0,heavy_overlap;low_jnr;nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
240,1,3,1,0,4.784723281860352,-13.24619455446352,-4.936056709697702,-8.310137844765817,1.629317283630371,1.1735820770263672,0,0,0,0,1,0.04425,0.04519774011299435,0.037263642996549606,0.8344200253486633,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
782,0,3,1,0,7.286602020263672,-10.53921793048676,-2.366044979752303,-8.173172950734457,0.8191654682159424,1.8322575092315674,0,0,0,0,1,0.0665,0.0,0.2569744288921356,0.7141234278678894,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
287,0,3,1,0,14.0353364944458,-9.018376690609815,-0.9168395092636744,-8.10153718134614,0.7620241641998291,1.9017748832702637,0,0,0,0,1,0.073,0.0,0.13166332244873047,0.6208487153053284,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
662,2,3,3,3,12.25694465637207,-6.649094617569014,1.1642393351604245,-7.8133339527294385,0.02124643325805664,0.12239360809326172,1,1,1,1,1,0.22125,0.0,0.09787614643573761,0.872925877571106,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle
83,1,3,2,3,16.222463607788086,-9.34845155859079,-1.8361745232601756,-7.512277035330615,1.031609058380127,1.943458080291748,0,0,0,0,1,0.127,0.0,3.100130081176758,0.7221612334251404,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
895,1,3,1,2,-8.386728286743164,-21.823885313665237,-14.31989640888393,-7.503988904781307,1.2255213260650635,5.407166004180908,0,0,0,0,5,0.14875,0.0,0.9977931976318359,0.8359636068344116,1,sep_worse_than_mix,low_jnr;nf_wrong_class;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
226,1,2,2,2,4.800133228302002,-9.071224197433054,-1.7683964718718561,-7.3028277255611975,0.15575265884399414,1.627969741821289,0,0,1,0,1,0.101,0.0,0.05322163924574852,0.8386499881744385,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
291,2,2,3,3,8.361471176147461,-7.723303047035986,-0.5370406443218263,-7.18626240271416,0.13097238540649414,0.5693349838256836,1,0,1,0,1,0.2235,0.0,0.10549280792474747,0.9069786071777344,1,slot_collapse,sep_negative;sep_worse_than_mix;single_cycle;slot_collapse;ts_out_tol
169,1,2,2,0,11.04297161102295,-8.369038766957873,-1.3757384934138708,-6.993300273544002,1.146693468093872,1.1919176578521729,0,0,0,0,1,0.0635,0.0,0.01812250353395939,0.8828608393669128,1,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
989,2,2,2,1,4.812789440155029,-8.400856939698677,-1.6462801439051045,-6.7545767957935725,0.1990565061569214,1.309023380279541,0,0,0,0,3,0.192,0.1796875,1.3891456127166748,0.8023824691772461,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
174,0,3,3,1,17.480934143066406,-11.407273327155071,-4.687388555841546,-6.7198847713135255,1.2725722789764404,0.33109092712402344,0,0,0,0,1,0.102,0.5343137254901961,0.4913402795791626,0.640769898891449,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
280,0,3,2,0,1.0222771167755127,-12.888942615532308,-6.194755122441757,-6.694187493090551,1.6080504655838013,0.4408087730407715,0,0,0,0,1,0.0565,0.504424778761062,0.7607969045639038,0.48796069622039795,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
433,0,3,3,3,5.219168663024902,-13.921858348067621,-7.240254241490966,-6.681604106576655,0.8813223838806152,3.5193328857421875,0,0,1,0,1,0.1395,0.0,3.619049072265625,0.9509730339050293,1,slot_collapse,sep_negative;sep_worse_than_mix;single_cycle;slot_collapse;tl_out_tol;ts_out_tol
216,0,3,3,0,5.322256565093994,-11.008040204415071,-4.35092648938947,-6.657113715025601,0.338245153427124,4.104169845581055,0,0,0,0,1,0.132,0.0,1.5675711631774902,0.4074653387069702,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
183,0,2,1,1,-8.488347053527832,-26.41114183217291,-19.77559098211903,-6.635550850053878,0.008872628211975098,0.011558294296264648,1,1,1,1,2,0.085,0.0,11.003891944885254,0.647704005241394,1,sep_worse_than_mix,low_jnr;sep_negative;sep_worse_than_mix
749,0,2,1,0,11.838826179504395,-9.325653562226735,-2.700225601031117,-6.625427961195618,1.043899416923523,0.597010612487793,0,0,0,0,1,0.045,0.0,0.07578226923942566,0.8020347356796265,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
620,0,3,3,0,-8.883795738220215,-18.10470713917606,-11.610463828230174,-6.494243310945887,1.2847203016281128,1.8911707401275635,0,0,0,0,1,0.099,0.9797979797979798,0.5337719917297363,0.44067561626434326,1,nf_miss_to_0,heavy_overlap;low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
813,0,3,1,1,5.074955940246582,-9.997311410394765,-3.5129420043372828,-6.484369406057482,0.4848489761352539,1.2871553897857666,0,0,1,0,2,0.1275,0.6235294117647059,1.2334343194961548,0.5498380064964294,1,sep_worse_than_mix,heavy_overlap;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
45,2,3,3,3,7.746482849121094,-7.98408310379768,-1.7166632343707036,-6.267419869426976,0.06980180740356445,1.1083521842956543,1,0,1,0,1,0.162,0.0,0.12798748910427094,0.2520308494567871,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
288,0,3,1,0,10.94411849975586,-10.205204510984593,-3.964245036446074,-6.240959474538519,0.9585669040679932,0.628654956817627,0,0,0,0,1,0.05375,0.0,0.47821250557899475,0.3575984537601471,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
980,0,3,3,2,12.552489280700684,-6.038208359337885,-0.013326546406988245,-6.0248818129308965,0.6648644208908081,3.7813191413879395,0,0,0,0,1,0.1995,0.9874686716791979,1.7366318702697754,0.43268346786499023,1,sep_worse_than_mix,heavy_overlap;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
933,0,3,2,2,7.968294620513916,-8.704348630688507,-2.821454149499165,-5.882894481189342,0.0355985164642334,1.1359901428222656,1,0,1,0,1,0.1445,0.0,0.5203558802604675,0.45879191160202026,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
435,0,3,1,3,18.121158599853516,-6.127096369354397,-0.2916765221019153,-5.835419847252481,0.050211429595947266,3.2241945266723633,1,0,0,0,3,0.14325,0.05410122164048865,0.9968257546424866,0.4005424380302429,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;ts_out_tol
558,1,3,2,0,13.000611305236816,-7.987480725118785,-2.3569833729976972,-5.630497352121088,1.1376943588256836,2.846959114074707,0,0,0,0,1,0.101,0.7277227722772277,0.13692490756511688,0.7933983206748962,1,nf_miss_to_0,heavy_overlap;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
338,2,3,3,3,14.19090461730957,-3.15159194911005,2.237068437581006,-5.388660386691056,0.07334518432617188,0.2948617935180664,1,0,1,0,1,0.21825,0.24284077892325315,6.632408618927002,0.777298092842102,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
395,1,3,2,0,18.930635452270508,-5.619053287063055,-0.30432675163102363,-5.314726535432031,0.047896385192871094,0.9060478210449219,1,0,0,0,1,0.1045,0.0,0.011231573298573494,0.7700996994972229,1,nf_miss_to_0,nf_miss_to_0;pred_low_energy;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
323,2,3,3,3,12.644944190979004,-4.716678035622085,0.5870939457811563,-5.303771981403241,0.14680850505828857,0.4611692428588867,1,0,1,0,2,0.1935,0.3875968992248062,0.39194077253341675,0.3317704498767853,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;ts_out_tol
928,2,2,3,3,18.922224044799805,-0.34186829355794335,4.665800948823867,-5.0076692423818105,0.0009083747863769531,0.0032930374145507812,1,1,1,1,2,0.222,0.3400900900900901,15.66479778289795,0.8109241127967834,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix
748,1,3,2,1,14.714798927307129,-3.936715286161936,1.027862219949443,-4.964577506111379,0.9115332365036011,4.12706184387207,0,0,0,0,1,0.13,0.47115384615384615,2.957120895385742,0.8545371890068054,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
939,2,3,1,1,19.950910568237305,-2.0561952561731633,2.476056580661899,-4.532251836835062,0.11397945880889893,0.22556686401367188,1,1,1,1,6,0.177,0.5847457627118644,11.466115951538086,0.42630356550216675,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix
710,0,3,1,0,8.53024673461914,-6.072499382554101,-1.7625897108385087,-4.309909671715593,0.04469752311706543,0.1628432273864746,1,1,0,0,3,0.14625,0.29914529914529914,0.7330250144004822,0.6831831336021423,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix
178,0,3,1,1,-9.918660163879395,-27.784576081200445,-23.623884592215944,-4.160691488984501,0.9555346965789795,1.9113926887512207,0,0,1,0,4,0.16,0.634375,6.87728214263916,0.41414403915405273,1,sep_worse_than_mix,heavy_overlap;low_jnr;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
836,0,3,2,0,5.352795600891113,-9.509454739986646,-5.378561431107469,-4.130893308879177,1.6218011379241943,2.425407886505127,0,0,0,0,1,0.102,0.7892156862745098,0.5085647106170654,0.8162906169891357,1,nf_miss_to_0,heavy_overlap;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
374,2,2,2,2,8.38315486907959,-4.751391833675579,-0.8608977583719473,-3.890494075303632,0.0988534688949585,0.11723756790161133,1,1,1,1,2,0.168,0.0,0.3014943599700928,0.8845710158348083,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix
217,2,3,3,2,2.7019784450531006,-6.269842522239381,-2.431800858582001,-3.83804166365738,1.4071781635284424,7.044107437133789,0,0,0,0,1,0.2115,1.0,7.948951244354248,0.7510488033294678,1,sep_worse_than_mix,heavy_overlap;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
505,1,3,2,1,0.18814967572689056,-8.157286577771597,-4.501907229523367,-3.65537934824823,0.27180957794189453,0.6788744926452637,0,0,0,0,1,0.1265,1.0,0.2802538573741913,0.7308626770973206,1,sep_worse_than_mix,heavy_overlap;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
648,2,3,3,1,-1.8432255983352661,-9.187470448289542,-5.7094737326644065,-3.4779967156251352,0.14692509174346924,3.1246631145477295,1,0,0,0,1,0.132,0.0,4.988292694091797,0.19355101883411407,1,sep_worse_than_mix,low_jnr;nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
705,1,3,1,1,-5.36361026763916,-15.946234237743212,-12.50121036131062,-3.445023876432593,0.12382209300994873,0.5138766765594482,1,0,1,0,3,0.1035,0.3333333333333333,0.20016996562480927,0.7629088759422302,1,sep_worse_than_mix,low_jnr;sep_negative;sep_worse_than_mix;ts_out_tol
670,2,3,2,1,5.721334934234619,-5.348635521662823,-1.933862589615999,-3.414772932046824,0.08284533023834229,1.8496217727661133,1,0,0,0,2,0.178,0.6376404494382022,1.590004563331604,0.7621060013771057,1,sep_worse_than_mix,heavy_overlap;nf_wrong_class;sep_negative;sep_worse_than_mix;ts_out_tol
65,1,3,2,2,3.9923503398895264,-5.93420490520692,-2.6704240265452195,-3.263780878661701,0.1292201280593872,0.03271293640136719,1,1,1,1,1,0.0805,0.10248447204968944,0.6217697262763977,0.6065366864204407,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle
253,0,3,1,0,-2.514596462249756,-11.089211107122118,-7.924684950988103,-3.1645261561340146,2.304299831390381,1.160874605178833,0,0,0,0,2,0.0575,0.0,0.2892553508281708,0.4668290615081787,1,nf_miss_to_0,low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
675,2,2,2,2,15.047146797180176,-0.27398397915734957,2.8608468598389756,-3.1348308389963253,0.01988363265991211,0.05962228775024414,1,1,1,1,2,0.23,0.27608695652173915,13.952803611755371,0.7790421843528748,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix
533,1,3,2,1,19.96428871154785,-1.456723810701438,1.655883398032828,-3.112607208734266,0.05188632011413574,1.9821643829345703,1,0,0,0,1,0.108,0.27546296296296297,1.8015414476394653,0.6983036398887634,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
415,0,3,1,0,8.030817031860352,-8.072284910856965,-4.974933599501924,-3.097351311355041,1.4267950057983398,0.867281436920166,0,0,0,0,1,0.058,0.7112068965517241,0.3458251357078552,0.7126591205596924,1,nf_miss_to_0,heavy_overlap;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
5,1,3,1,0,-1.8303238153457642,-10.648201050565424,-7.704561942043403,-2.943639108522021,0.13112759590148926,1.739241361618042,1,0,0,0,1,0.0555,0.0,0.08656798303127289,0.6057789325714111,1,nf_miss_to_0,low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
555,2,3,3,1,-3.258791923522949,-9.40001023370015,-6.798208661996585,-2.6018015717035654,0.455686092376709,2.0442779064178467,0,0,0,0,2,0.2175,0.0,1.7676352262496948,0.40183746814727783,1,sep_worse_than_mix,low_jnr;nf_wrong_class;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
440,2,3,3,3,7.6128926277160645,-1.9184428743852942,0.6239417216697438,-2.542384596055038,0.005361318588256836,0.0008959770202636719,1,1,1,1,3,0.24075,0.5015576323987538,4.3385515213012695,0.5827556848526001,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix
367,1,3,2,3,7.743135929107666,-3.974309947425145,-1.4464117051031162,-2.5278982423220286,0.523845911026001,0.674217700958252,0,0,0,0,1,0.0905,0.0,0.03652728721499443,0.7721118927001953,1,sep_worse_than_mix,nf_wrong_class;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
68,2,3,2,2,18.44233512878418,-0.18239207566189086,2.3339195933815358,-2.516311669043427,0.06690192222595215,0.2007441520690918,1,1,1,1,2,0.205,0.2658536585365854,13.481586456298828,0.17805376648902893,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix
581,0,3,1,0,-4.861297607421875,-22.69958002325447,-20.22183139894407,-2.4777486243104008,0.860271692276001,3.5360493659973145,0,0,0,0,1,0.0745,0.9328859060402684,0.5579248666763306,0.7216976881027222,1,nf_miss_to_0,heavy_overlap;low_jnr;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
149,1,3,1,0,10.6307373046875,-7.143147254886118,-4.673619465734978,-2.4695277891511402,0.02279806137084961,1.1301836967468262,1,0,0,0,1,0.059,1.0,0.12986426055431366,0.7397478818893433,1,nf_miss_to_0,heavy_overlap;nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
609,0,3,3,3,1.7364813089370728,-13.794656949507713,-11.434424898607364,-2.3602320509003487,0.8270149230957031,1.5932416915893555,0,0,1,0,1,0.174,0.7212643678160919,0.5629028677940369,0.4877864420413971,1,sep_worse_than_mix,heavy_overlap;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
733,0,3,2,0,12.305343627929688,-7.314258364274368,-5.018806316189099,-2.295452048085269,0.6005721092224121,3.808631658554077,0,0,0,0,1,0.1225,0.5061224489795918,0.4939981698989868,0.7608147859573364,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
841,1,3,3,3,7.767216205596924,-4.534956990110174,-2.250305363446323,-2.284651626663851,0.13920807838439941,0.11817550659179688,1,1,1,1,1,0.15225,0.0,1.6661348342895508,0.4928366243839264,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;single_cycle
681,0,3,1,0,10.878387451171875,-4.3268380732159235,-2.2724163186612305,-2.054421754554693,0.39710283279418945,1.3966753482818604,0,0,0,0,2,0.1265,0.23122529644268774,0.5861257910728455,0.5477584600448608,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
282,2,3,2,2,7.829948902130127,-2.7423626719655676,-0.7883229188719763,-1.9540397530935913,0.26470518112182617,0.6543974876403809,0,0,1,0,2,0.153,0.0,17.867958068847656,0.44613116979599,1,sep_worse_than_mix,sep_negative;sep_worse_than_mix;tl_out_tol;ts_out_tol
114,2,3,3,3,8.469477653503418,-3.0703864967943053,-1.1279068217633108,-1.9424796750309945,0.05425739288330078,0.2142467498779297,1,1,1,1,2,0.225,0.7377777777777778,3.822014808654785,0.3249700665473938,1,sep_worse_than_mix,heavy_overlap;sep_negative;sep_worse_than_mix
101,0,3,3,0,11.198043823242188,-7.197419838813614,-5.353417462877571,-1.8440023759360429,1.6389732360839844,3.0761022567749023,0,0,0,0,1,0.12225,0.0,0.3089907467365265,0.3818133473396301,1,nf_miss_to_0,nf_miss_to_0;sep_negative;sep_worse_than_mix;single_cycle;tl_out_tol;ts_out_tol
980,2,3,3,3,11.434396743774414,-3.6312353513431024,-1.8818917510003572,-1.7493436003427452,0.1319880485534668,0.5313186645507812,1,0,1,0,1,0.222,0.8873873873873874,21.198156356811523,0.5982555747032166,1,sep_worse_than_mix,heavy_overlap;sep_negative;sep_worse_than_mix;single_cycle;ts_out_tol
